COUNTRY_PERIOD_INDEX,YEAR,ISO3_COUNTRY_CODE,OECD_RATING,WB-WDI-NY.ADJ.DPEM.GN.ZS,IMF-FM-GGR_G01_GDP_PT,IMF-FM-G_X_G01_GDP_PT,WB-WDI-NY.GDP.PCAP.CD,Info-Country_Name,Legal_Systems-Civil_Law,Legal_Systems-Common_Law,Legal_Systems-Customary,Legal_Systems-Muslim,Legal_Systems-Mixed,Languages-Official_language,Languages-Regional_language,Languages-Minority_language,Languages-National_language,Languages-Widely_spoken,Geography-x_coord,Geography-y_coord,Geography-Region,Geography-Sub_Region,Geography-Intermediate_Region,Geography-Region_Code,Geography-Sub_Region_Code,Geography-Intermediate_Region_Code,Economy-Income_Group
URY-2010,2010,URY,4,0.0760035178355162,27.0130087677423,27.4002961659834,12512.5941268441,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2011,2011,URY,4,0.0756829995921626,25.9948497034581,26.3286409316239,14975.5628186737,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2012,2012,URY,3,0.0761719445925523,25.5053447988871,27.6781013942168,16087.2520777973,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2013,2013,URY,3,0.0727890408314102,27.1045925424331,28.8265615666582,18140.8922133059,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2014,2014,URY,3,0.0723605806675143,26.4959062586276,29.0956051914938,18131.5788465661,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2015,2015,URY,3,0.0721909226722876,26.4940876168567,28.3509884820937,16950.7531694816,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2016,2016,URY,3,0.0684269894451532,26.9866140154863,29.6680184610002,16837.9403803049,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2017,2017,URY,3,0.0658879412560905,27.2171544898067,29.7274545035306,18995.3970195554,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2018,2018,URY,3,0.0662026530315873,28.454605767951,30.362931413374,19067.2915555737,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2019,2019,URY,3,0.0660830343770062,27.8715219670084,30.6081901113135,18149.0562908315,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2020,2020,URY,3,0.0711399332097417,28.1523319621965,32.81513536918,15651.0033775375,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2021,2021,URY,3,0.0704906710236569,27.6007834314107,30.2224264723528,17733.8551643902,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2022,2022,URY,3,,27.4751959655397,29.9962904020072,20499.2422244452,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2023,2023,URY,3,,27.389142634406,30.5236593670589,22564.5324620687,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2024,2024,URY,-,,27.9389837130835,31.1399619613298,,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2025,2025,URY,-,,28.214671305023,31.1518870181869,,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
URY-2026,2026,URY,-,,28.2167325751528,30.9193498240405,,URUGUAY,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,-32.522779,-55.765835,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,High income
UZB-1999,1999,UZB,7,1.0363387331505,30.7349198202708,33.6417434036691,702.480744088873,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2000,2000,UZB,7,1.00672193789147,29.1951860339731,32.8520940846477,558.226802377,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2001,2001,UZB,7,0.976265219371175,27.33866669605,30.6170138921139,456.706289511583,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2002,2002,UZB,7,0.934671852528818,28.3126234788054,34.6271637020474,383.343067990742,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2003,2003,UZB,7,0.889842501361316,26.6662119172419,31.5381623004313,396.377979026633,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2004,2004,UZB,7,0.82213292198056,25.6650547276033,29.4061876974722,465.119886944025,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2005,2005,UZB,7,0.799277572494359,24.5480640131889,28.0690992684674,546.776850185552,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2006,2006,UZB,7,0.753197714533684,27.4369294883507,24.7147688177497,654.283837283285,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2007,2007,UZB,7,0.678052363021433,28.3878773157891,24.83382207915,830.407694204322,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2008,2008,UZB,7,0.626139586401505,32.4558130586797,26.4848134072647,1082.28602501699,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2009,2009,UZB,6,0.612341137085574,29.2946533821356,27.47599345319,1213.26532816388,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2010,2010,UZB,6,0.597078444771353,28.9667812055223,26.4052993611203,1742.34925645077,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2011,2011,UZB,6,0.590013796344235,28.7616564460561,23.6518271621381,2051.12951516418,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2012,2012,UZB,6,0.591353208066819,29.8143112997076,23.9290590217101,2267.62327535512,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2013,2013,UZB,6,0.581986937808135,27.3784224224939,25.2270000223094,2419.71874387996,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2014,2014,UZB,6,0.582005347882159,26.7632794630118,24.865159738137,2628.46005421254,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2015,2015,UZB,6,0.576841613278885,24.2896001848164,24.5668685493795,2753.97105825798,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2016,2016,UZB,6,0.582779616851518,24.0080076027384,23.303702189207,2704.6771888938,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2017,2017,UZB,6,0.565103884009819,20.9311393058972,19.8872886255732,1916.76462520814,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2018,2018,UZB,6,0.544284053712319,23.8367058490984,22.1979938123399,1604.25864148592,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2019,2019,UZB,6,0.54008956588774,24.032817180835,24.2900094212313,1795.20176845657,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2020,2020,UZB,5,0.546303706868585,23.0768277535447,26.0267982689874,1759.30747053678,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2021,2021,UZB,5,0.507033513307251,23.3373411586948,27.4342875405335,1993.42447787206,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2022,2022,UZB,5,,27.6964871088511,31.3510013503241,2276.16123306477,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2023,2023,UZB,5,,25.9136177104833,29.8911772201615,2496.10775758036,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2024,2024,UZB,-,,25.5125171695372,27.7702355876779,,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2025,2025,UZB,-,,25.4867394874616,27.7603913221147,,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
UZB-2026,2026,UZB,-,,25.5007645192671,27.8230607055987,,UZBEKISTAN,1.0,0.0,0.0,0.0,0.0,Uzbek,,Uzbek/Karakalpak,,Russian,41.377491,64.585262,Asia,Central Asia,Central Asia,142.0,143.0,0.0,Lower middle income
VUT-1999,1999,VUT,-,3.70935229905577,23.3127172115746,23.8648297545746,1429.88909412638,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2000,2000,VUT,-,3.61772176660082,19.1699042867445,25.4455861595577,1416.19702737102,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2001,2001,VUT,-,3.67798956906669,19.0078943810032,22.3339827748132,1309.04758427698,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2002,2002,VUT,-,3.82245113924662,18.7018849342051,22.3357863923618,1299.17890191232,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2003,2003,VUT,-,3.52508516011693,17.4940065764476,18.8421600520494,1517.29444943875,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2004,2004,VUT,-,3.35610121134279,19.313507273975,18.5135775482195,1718.26302892176,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2005,2005,VUT,-,3.24074997792543,20.1514940970613,18.2947065912673,1814.81782563854,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2006,2006,VUT,-,2.97125406708649,20.59096935673,20.1051022176051,1970.8984112702,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2007,2007,VUT,-,2.96281268128331,22.7261900260879,22.4503761956974,2261.45929411079,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2008,2008,VUT,-,2.72981785547635,27.7603862151914,27.803484623223,2525.0839035439,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2009,2009,VUT,-,2.77114860801672,26.7162527467316,27.5618508623552,2472.46356380837,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2010,2010,VUT,-,2.75531364247882,25.7054280263401,28.3335897593698,2732.55156662187,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2011,2011,VUT,-,2.67682783140568,22.9363616573543,25.12851026776,3064.75120066071,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2012,2012,VUT,-,2.81124706730176,22.7549871532088,24.4548052772886,2906.34246130818,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2013,2013,VUT,-,2.68276321427777,22.6622217262735,22.9078558277074,2877.44452801285,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2014,2014,VUT,-,2.61080551487285,24.7452695643491,23.309980819109,2861.20315425441,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2015,2015,VUT,-,2.62643307702767,33.7620386325409,42.4247420587123,2643.8868859095,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2016,2016,VUT,-,2.53106755049409,34.4894497358136,35.2097469666518,2757.20330593386,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2017,2017,VUT,-,2.45002025813119,35.9352703742346,37.1353810321751,3032.19702965604,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2018,2018,VUT,-,2.35534343596244,39.5086880154013,33.2536146311935,3076.8353148388,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2019,2019,VUT,-,2.19932533047844,42.6308050255933,39.8196370404839,3076.58988588361,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2020,2020,VUT,-,2.30833180084749,41.4287756482955,43.3759875725491,2917.75684908933,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2021,2021,VUT,-,,46.7701377847332,44.389789015039,2978.01259813971,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2022,2022,VUT,-,,35.5460546554423,42.0494885991958,3128.54042205837,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2023,2023,VUT,-,,38.1371965039663,41.6074530611286,3367.09463871866,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2024,2024,VUT,-,,31.5678115559411,38.0339367810569,,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2025,2025,VUT,-,,32.6573149049731,38.6211031436971,,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VUT-2026,2026,VUT,-,,32.4870120653274,37.8080171605524,,VANUATU,1.0,1.0,1.0,0.0,1.0,English/French,,,Bislama,,-15.376706,166.959158,Oceania,Melanesia,Melanesia,9.0,54.0,0.0,Lower middle income
VEN-1999,1999,VEN,5,,26.8473930270538,26.104642239666,4087.82934763162,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2000,2000,VEN,5,,32.742655512065,28.2930312076494,4795.63474781717,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2001,2001,VEN,5,,27.305310744529,31.8987187626931,4940.11390287807,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2002,2002,VEN,4,,29.5075260321234,30.9898383119025,3667.20019363107,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2003,2003,VEN,6,,32.3468443478583,32.1754279029813,3243.36880476351,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2004,2004,VEN,7,,34.3849009877079,31.9144479033517,4287.63157898613,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2005,2005,VEN,6,,37.6250140297694,33.5302631632849,5456.32242533255,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2006,2006,VEN,6,,37.6619820722928,39.266632121549,6769.86841430715,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2007,2007,VEN,6,,33.1340003073436,35.9494262698779,8369.23526829668,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2008,2008,VEN,6,,31.4183944612404,34.8794137209568,11310.7781703527,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2009,2009,VEN,6,,24.5835317086298,33.2694981870042,11641.7991472317,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2010,2010,VEN,7,,26.359187944399,31.0986792246995,13692.9149666211,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2011,2011,VEN,7,,31.1166722972457,39.3606400724623,10877.1123638816,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2012,2012,VEN,7,,28.1512075267274,38.0070508857051,12937.9275972349,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2013,2013,VEN,7,,26.0993980347114,36.4508843865031,12433.9807853398,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2014,2014,VEN,7,,21.7981907267046,31.6065829626217,15975.7293753361,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2015,2015,VEN,7,,14.8850261049833,22.948378086079,,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2016,2016,VEN,7,,11.2232260692678,19.6858830431189,,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2017,2017,VEN,7,,8.49308668774632,21.7661986980584,,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2018,2018,VEN,7,,6.88438906280929,37.8604164703256,,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2019,2019,VEN,7,,10.0890028706743,21.0218578708454,,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2020,2020,VEN,7,,4.53096656927458,11.1591639679219,,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2021,2021,VEN,7,,7.28375060647845,13.130386567697,,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2022,2022,VEN,7,,9.84928476625475,15.1391000883817,,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2023,2023,VEN,7,,11.9938420913647,13.205972589639,,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2024,2024,VEN,-,,14.0576556794596,17.6339667373656,,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2025,2025,VEN,-,,,,,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VEN-2026,2026,VEN,-,,,,,VENEZUELA,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,6.42375,-66.58973,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Lower middle income
VNM-1999,1999,VNM,6,0.471879106748893,15.4564066257987,16.7023320267597,367.156883682362,VIETNAM,1.0,0.0,0.0,0.0,0.0,Vietnamese,,,Vietnamese,,14.058324,108.277199,Asia,South-eastern Asia,South-eastern Asia,142.0,35.0,0.0,Lower middle income
VNM-2000,2000,VNM,6,0.433244970824708,16.1829900190731,17.7882889882264,394.583136574358,VIETNAM,1.0,0.0,0.0,0.0,0.0,Vietnamese,,,Vietnamese,,14.058324,108.277199,Asia,South-eastern Asia,South-eastern Asia,142.0,35.0,0.0,Lower middle income
