index,Provider Id,Provider Name,Provider Region,Dataset Id,Dataset Name,Subgroup 1 Id,Subgroup 1 Name,Subgroup 2 Id,Subgroup 2 Name
1821,ILO,International Labour Organization,World,SDG_0852_SEX_AGE_RT,SDG indicator 8.5.2 - Unemployment rate (%),LUU,Other measures of labour underutilization,,
1822,ILO,International Labour Organization,World,SDG_0852_SEX_DSB_RT,SDG indicator 8.5.2 - Unemployment rate by disability status (%),LUU,Other measures of labour underutilization,,
1823,ILO,International Labour Organization,World,SDG_0861_SEX_RT,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LUU,Other measures of labour underutilization,,
1824,ILO,International Labour Organization,World,EIP_NEET_SEX_RT,"Share of youth not in employment, education or training (NEET) by sex (%)",LUU,Other measures of labour underutilization,,
1825,ILO,International Labour Organization,World,EIP_2EET_SEX_RT,"Share of youth not in employment, education or training (NEET) by sex -- ILO modelled estimates, Nov. 2023 (%)",LUU,Other measures of labour underutilization,,
1826,ILO,International Labour Organization,World,EIP_NEET_SEX_MTS_RT,"Share of youth not in employment, education or training (NEET) by sex and marital status (%)",LUU,Other measures of labour underutilization,,
1827,ILO,International Labour Organization,World,EIP_NEET_SEX_GEO_RT,"Share of youth not in employment, education or training (NEET) by sex and rural / urban areas (%)",LUU,Other measures of labour underutilization,,
1828,ILO,International Labour Organization,World,EIP_2EET_SEX_GEO_RT,"Share of youth not in employment, education or training (NEET) by sex and rural / urban areas-- ILO modelled estimates, Nov. 2020 (%)",LUU,Other measures of labour underutilization,,
1829,ILO,International Labour Organization,World,TRU_TTRU_SEX_AGE_NB,Time-related underemployment by sex and age (thousands),LUU,Other measures of labour underutilization,,
1830,ILO,International Labour Organization,World,EMP_2TRU_SEX_AGE_NB,"Time-related underemployment by sex and age -- ILO modelled estimates, Nov. 2020 (thousands)",LUU,Other measures of labour underutilization,,
1831,ILO,International Labour Organization,World,TRU_TTRU_SEX_EDU_NB,Time-related underemployment by sex and education (thousands),LUU,Other measures of labour underutilization,,
1832,ILO,International Labour Organization,World,TRU_TTRU_SEX_AGE_MTS_NB,"Time-related underemployment by sex, age and marital status (thousands)",LUU,Other measures of labour underutilization,,
1833,ILO,International Labour Organization,World,TRU_TTRU_SEX_AGE_GEO_NB,"Time-related underemployment by sex, age and rural / urban areas (thousands)",LUU,Other measures of labour underutilization,,
1834,ILO,International Labour Organization,World,EMP_2TRU_SEX_AGE_GEO_NB,"Time-related underemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2020 (thousands)",LUU,Other measures of labour underutilization,,
1835,ILO,International Labour Organization,World,TRU_TTRU_SEX_EDU_MTS_NB,"Time-related underemployment by sex, education and marital status (thousands)",LUU,Other measures of labour underutilization,,
1836,ILO,International Labour Organization,World,TRU_TTRU_SEX_EDU_GEO_NB,"Time-related underemployment by sex, education and rural / urban areas (thousands)",LUU,Other measures of labour underutilization,,
1837,ILO,International Labour Organization,World,TRU_DEMP_SEX_AGE_RT,Time-related underemployment rate by sex and age (%),LUU,Other measures of labour underutilization,,
1838,ILO,International Labour Organization,World,EMP_2TRU_SEX_AGE_RT,"Time-related underemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)",LUU,Other measures of labour underutilization,,
1839,ILO,International Labour Organization,World,TRU_DEMP_SEX_EDU_RT,Time-related underemployment rate by sex and education (%),LUU,Other measures of labour underutilization,,
1840,ILO,International Labour Organization,World,TRU_DEMP_SEX_AGE_MTS_RT,"Time-related underemployment rate by sex, age and marital status (%)",LUU,Other measures of labour underutilization,,
1841,ILO,International Labour Organization,World,TRU_DEMP_SEX_AGE_GEO_RT,"Time-related underemployment rate by sex, age and rural / urban areas (%)",LUU,Other measures of labour underutilization,,
1842,ILO,International Labour Organization,World,TRU_DEMP_SEX_EDU_MTS_RT,"Time-related underemployment rate by sex, education and marital status (%)",LUU,Other measures of labour underutilization,,
1843,ILO,International Labour Organization,World,TRU_DEMP_SEX_EDU_GEO_RT,"Time-related underemployment rate by sex, education and rural / urban areas (%)",LUU,Other measures of labour underutilization,,
1844,ILO,International Labour Organization,World,UNE_TUNE_SEX_AGE_NB,Unemployment by sex and age (thousands),LUU,Other measures of labour underutilization,,
1845,ILO,International Labour Organization,World,UNE_2UNE_SEX_AGE_NB,"Unemployment by sex and age -- ILO modelled estimates, Nov. 2021 (thousands)",LUU,Other measures of labour underutilization,,
1846,ILO,International Labour Organization,World,UNE_TUN1_SEX_AGE_NB,"Unemployment by sex and age, seasonally adjusted series (thousands)",LUU,Other measures of labour underutilization,,
1847,ILO,International Labour Organization,World,UNE_TUNE_SEX_CAT_NB,Unemployment by sex and categories of unemployed persons (thousands),LUU,Other measures of labour underutilization,,
1848,ILO,International Labour Organization,World,UNE_TUNE_SEX_DSB_NB,Unemployment by sex and disability status (thousands),LUU,Other measures of labour underutilization,,
1849,ILO,International Labour Organization,World,UNE_TUNE_SEX_EDU_NB,Unemployment by sex and education (thousands),LUU,Other measures of labour underutilization,,
1850,ILO,International Labour Organization,World,UNE_TUNE_SEX_MTS_NB,Unemployment by sex and marital status (thousands),LUU,Other measures of labour underutilization,,
1851,ILO,International Labour Organization,World,UNE_TUNE_SEX_AGE_DUR_NB,"Unemployment by sex, age and duration (thousands)",LUU,Other measures of labour underutilization,,
1852,ILO,International Labour Organization,World,UNE_TUN1_SEX_AGE_DUR_NB,"Unemployment by sex, age and duration, seasonally adjusted series (thousands)",LUU,Other measures of labour underutilization,,
1853,ILO,International Labour Organization,World,UNE_TUNE_SEX_AGE_EDU_NB,"Unemployment by sex, age and education (thousands)",LUU,Other measures of labour underutilization,,
1854,ILO,International Labour Organization,World,UNE_TUNE_SEX_AGE_MTS_NB,"Unemployment by sex, age and marital status (thousands)",LUU,Other measures of labour underutilization,,
1855,ILO,International Labour Organization,World,UNE_TUNE_SEX_AGE_GEO_NB,"Unemployment by sex, age and rural / urban areas (thousands)",LUU,Other measures of labour underutilization,,
1856,ILO,International Labour Organization,World,UNE_2UNE_SEX_AGE_GEO_NB,"Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)",LUU,Other measures of labour underutilization,,
1857,ILO,International Labour Organization,World,UNE_TUNE_SEX_DUR_MTS_NB,"Unemployment by sex, duration and marital status (thousands)",LUU,Other measures of labour underutilization,,
1858,ILO,International Labour Organization,World,UNE_TUNE_SEX_DUR_GEO_NB,"Unemployment by sex, duration and rural / urban areas (thousands)",LUU,Other measures of labour underutilization,,
1859,ILO,International Labour Organization,World,UNE_TUNE_SEX_EDU_MTS_NB,"Unemployment by sex, education and marital status (thousands)",LUU,Other measures of labour underutilization,,
1860,ILO,International Labour Organization,World,UNE_TUNE_SEX_EDU_GEO_NB,"Unemployment by sex, education and rural / urban areas (thousands)",LUU,Other measures of labour underutilization,,
1861,ILO,International Labour Organization,World,UNE_TUNE_SEX_ECO_NB,Unemployment of previously employed persons by sex and former economic activity (thousands),LUU,Other measures of labour underutilization,,
1862,ILO,International Labour Organization,World,UNE_TUNE_SEX_OCU_NB,Unemployment of previously employed persons by sex and former occupation (thousands),LUU,Other measures of labour underutilization,,
1863,ILO,International Labour Organization,World,UNE_TUNE_SEX_ECO_EDU_NB,"Unemployment of previously employed persons by sex, former economic activity and education (thousands)",LUU,Other measures of labour underutilization,,
1864,ILO,International Labour Organization,World,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),LUU,Other measures of labour underutilization,,
1865,ILO,International Labour Organization,World,UNE_2EAP_SEX_AGE_RT,"Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2021 (%)",LUU,Other measures of labour underutilization,,
1866,ILO,International Labour Organization,World,UNE_DEA1_SEX_AGE_RT,"Unemployment rate by sex and age, seasonally adjusted series (%)",LUU,Other measures of labour underutilization,,
1867,ILO,International Labour Organization,World,UNE_DEAP_SEX_DSB_RT,Unemployment rate by sex and disability status (%),LUU,Other measures of labour underutilization,,
1868,ILO,International Labour Organization,World,UNE_DEAP_SEX_EDU_RT,Unemployment rate by sex and education (%),LUU,Other measures of labour underutilization,,
1869,ILO,International Labour Organization,World,UNE_DEAP_SEX_MTS_RT,Unemployment rate by sex and marital status (%),LUU,Other measures of labour underutilization,,
1870,ILO,International Labour Organization,World,UNE_DEAP_SEX_AGE_EDU_RT,"Unemployment rate by sex, age and education (%)",LUU,Other measures of labour underutilization,,
1871,ILO,International Labour Organization,World,UNE_DEAP_SEX_AGE_MTS_RT,"Unemployment rate by sex, age and marital status (%)",LUU,Other measures of labour underutilization,,
1872,ILO,International Labour Organization,World,UNE_DEAP_SEX_AGE_GEO_RT,"Unemployment rate by sex, age and rural / urban areas (%)",LUU,Other measures of labour underutilization,,
1873,ILO,International Labour Organization,World,UNE_2EAP_SEX_AGE_GEO_RT,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (%)",LUU,Other measures of labour underutilization,,
1874,ILO,International Labour Organization,World,UNE_DEAP_SEX_EDU_MTS_RT,"Unemployment rate by sex, education and marital status (%)",LUU,Other measures of labour underutilization,,
1875,ILO,International Labour Organization,World,UNE_DEAP_SEX_EDU_GEO_RT,"Unemployment rate by sex, education and rural / urban areas (%)",LUU,Other measures of labour underutilization,,
1876,ILO,International Labour Organization,World,EIP_3DIS_SEX_AGE_GEO_NB,"Youth discouraged job-seekers by sex, age and rural / urban areas (thousands)",LUU,Other measures of labour underutilization,,
1877,ILO,International Labour Organization,World,EIP_3WAP_SEX_AGE_EDU_RT,"Youth inactivity rate by sex, age and education (%)",LUU,Other measures of labour underutilization,,
1878,ILO,International Labour Organization,World,EIP_3WAP_SEX_AGE_GEO_RT,"Youth inactivity rate by sex, age and rural / urban areas (%)",LUU,Other measures of labour underutilization,,
1879,ILO,International Labour Organization,World,EIP_3WAP_SEX_AGE_STU_RT,"Youth inactivity rate by sex, age and school attendance status (%)",LUU,Other measures of labour underutilization,,
1880,ILO,International Labour Organization,World,EIP_NEET_SEX_NB,"Youth not in employment, education or training (NEET) by sex (thousands)",LUU,Other measures of labour underutilization,,
1881,ILO,International Labour Organization,World,EIP_2EET_SEX_NB,"Youth not in employment, education or training (NEET) by sex -- ILO modelled estimates, Nov. 2023 (thousands)",LUU,Other measures of labour underutilization,,
1882,ILO,International Labour Organization,World,EIP_NEET_SEX_MTS_NB,"Youth not in employment, education or training (NEET) by sex and marital status (thousands)",LUU,Other measures of labour underutilization,,
1883,ILO,International Labour Organization,World,EIP_NEET_SEX_GEO_NB,"Youth not in employment, education or training (NEET) by sex and rural / urban areas (thousands)",LUU,Other measures of labour underutilization,,
1884,ILO,International Labour Organization,World,EIP_2EET_SEX_GEO_NB,"Youth not in employment, education or training (NEET) by sex and rural / urban areas -- ILO modelled estimates, Nov. 2020 (thousands)",LUU,Other measures of labour underutilization,,
1885,ILO,International Labour Organization,World,EIP_3EIP_SEX_AGE_EDU_NB,"Youth outside the labour force by sex, age and education (thousands)",LUU,Other measures of labour underutilization,,
1886,ILO,International Labour Organization,World,EIP_3EIP_SEX_AGE_GEO_NB,"Youth outside the labour force by sex, age and rural / urban areas (thousands)",LUU,Other measures of labour underutilization,,
1887,ILO,International Labour Organization,World,EIP_3EIP_SEX_AGE_STU_NB,"Youth outside the labour force by sex, age and school attendance status (thousands)",LUU,Other measures of labour underutilization,,
1888,ILO,International Labour Organization,World,TRU_3TRU_SEX_AGE_GEO_NB,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",LUU,Other measures of labour underutilization,,
1889,ILO,International Labour Organization,World,UNE_3UNE_SEX_AGE_CAT_NB,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",LUU,Other measures of labour underutilization,,
1890,ILO,International Labour Organization,World,UNE_3UNE_SEX_AGE_DUR_NB,"Youth unemployment by sex, age and duration (thousands)",LUU,Other measures of labour underutilization,,
1891,ILO,International Labour Organization,World,UNE_3UNE_SEX_AGE_EDU_NB,"Youth unemployment by sex, age and education (thousands)",LUU,Other measures of labour underutilization,,
1892,ILO,International Labour Organization,World,UNE_3UNE_SEX_AGE_GEO_NB,"Youth unemployment by sex, age and rural / urban areas (thousands)",LUU,Other measures of labour underutilization,,
1893,ILO,International Labour Organization,World,UNE_3UNE_SEX_AGE_STU_NB,"Youth unemployment by sex, age and school attendance status (thousands)",LUU,Other measures of labour underutilization,,
1894,ILO,International Labour Organization,World,UNE_3EAP_SEX_AGE_EDU_RT,"Youth unemployment rate by sex, age and education (%)",LUU,Other measures of labour underutilization,,
1895,ILO,International Labour Organization,World,UNE_3EAP_SEX_AGE_GEO_RT,"Youth unemployment rate by sex, age and rural / urban areas (%)",LUU,Other measures of labour underutilization,,
1896,ILO,International Labour Organization,World,UNE_3EAP_SEX_AGE_STU_RT,"Youth unemployment rate by sex, age and school attendance status (%)",LUU,Other measures of labour underutilization,,
1897,ILO,International Labour Organization,World,UNE_3WAP_SEX_AGE_STU_RT,"Youth unemployment-to-population ratio by sex, age and school attendance status (%)",LUU,Other measures of labour underutilization,,
1898,ILO,International Labour Organization,World,EIP_NEET_SEX_AGE_RT,"Share of youth not in employment, education or training (NEET) by sex and age (%)",LUU,Other measures of labour underutilization,,
1899,ILO,International Labour Organization,World,EIP_NEET_SEX_CBR_RT,"Share of youth not in employment, education or training (NEET) by sex and place of birth (%)",LUU,Other measures of labour underutilization,,
1900,ILO,International Labour Organization,World,EIP_NEET_SEX_CCT_RT,"Share of youth not in employment, education or training (NEET) by sex and citizenship (%)",LUU,Other measures of labour underutilization,,
1901,ILO,International Labour Organization,World,EIP_NEET_SEX_EDU_RT,"Share of youth not in employment, education or training (NEET) by sex and education (%)",LUU,Other measures of labour underutilization,,
1902,ILO,International Labour Organization,World,EIP_NEET_SEX_AGE_NB,"Youth not in employment, education or training (NEET) by sex and age (thousands)",LUU,Other measures of labour underutilization,,
1903,ILO,International Labour Organization,World,EIP_NEET_SEX_CBR_NB,"Youth not in employment, education or training (NEET) by sex and place of birth (thousands)",LUU,Other measures of labour underutilization,,
1904,ILO,International Labour Organization,World,EIP_NEET_SEX_CCT_NB,"Youth not in employment, education or training (NEET) by sex and citizenship (thousands)",LUU,Other measures of labour underutilization,,
1905,ILO,International Labour Organization,World,EIP_NEET_SEX_EDU_NB,"Youth not in employment, education or training (NEET) by sex and education (thousands)",LUU,Other measures of labour underutilization,,
1906,ILO,International Labour Organization,World,EIP_WDIS_SEX_GEO_MTS_NB,"Discouraged job-seekers by sex, rural / urban area and marital status (thousands)",LUU,Other measures of labour underutilization,,
1907,ILO,International Labour Organization,World,EIP_DWAP_SEX_GEO_MTS_RT,"Inactivity rate by sex, rural / urban area and marital status (%)",LUU,Other measures of labour underutilization,,
1908,ILO,International Labour Organization,World,EIP_TEIP_SEX_GEO_MTS_NB,"Persons outside the labour force by sex, rural / urban area and marital status (thousands)",LUU,Other measures of labour underutilization,,
1909,ILO,International Labour Organization,World,EIP_WPLF_SEX_GEO_MTS_NB,"Potential labour force by sex, rural / urban area and marital status (thousands)",LUU,Other measures of labour underutilization,,
1910,ILO,International Labour Organization,World,TRU_TTRU_SEX_GEO_MTS_NB,"Time-related underemployment by sex, rural / urban area and marital status (thousands)",LUU,Other measures of labour underutilization,,
1911,ILO,International Labour Organization,World,TRU_DEMP_SEX_GEO_MTS_RT,"Time-related underemployment rate by sex, rural / urban area and marital status (%)",LUU,Other measures of labour underutilization,,
1912,ILO,International Labour Organization,World,UNE_TUNE_SEX_GEO_MTS_NB,"Unemployment by sex, rural / urban area and marital status (thousands)",LUU,Other measures of labour underutilization,,
1913,ILO,International Labour Organization,World,UNE_DEAP_SEX_GEO_MTS_RT,"Unemployment rate by sex, rural / urban area and marital status (%)",LUU,Other measures of labour underutilization,,
1914,ILO,International Labour Organization,World,EIP_DWAP_SEX_AGE_DSB_RT,"Inactivity rate by sex, age and disability status (%)",LUU,Other measures of labour underutilization,,
1915,ILO,International Labour Organization,World,EIP_DWAP_SEX_EDU_DSB_RT,"Inactivity rate by sex, education and disability status (%)",LUU,Other measures of labour underutilization,,
1916,ILO,International Labour Organization,World,EIP_TEIP_SEX_AGE_DSB_NB,"Persons outside the labour force by sex, age and disability status (thousands)",LUU,Other measures of labour underutilization,,
1917,ILO,International Labour Organization,World,EIP_TEIP_SEX_EDU_DSB_NB,"Persons outside the labour force by sex, education and disability status (thousands)",LUU,Other measures of labour underutilization,,
1918,ILO,International Labour Organization,World,EIP_NEET_SEX_DSB_RT,"Share of youth not in employment, education or training (NEET) by sex and disability status (%)",LUU,Other measures of labour underutilization,,
1919,ILO,International Labour Organization,World,UNE_TUNE_SEX_AGE_DSB_NB,"Unemployment by sex, age and disability status (thousands)",LUU,Other measures of labour underutilization,,
1920,ILO,International Labour Organization,World,UNE_TUNE_SEX_EDU_DSB_NB,"Unemployment by sex, education and disability status (thousands)",LUU,Other measures of labour underutilization,,
1921,ILO,International Labour Organization,World,UNE_DEAP_SEX_AGE_DSB_RT,"Unemployment rate by sex, age and disability status (%)",LUU,Other measures of labour underutilization,,
1922,ILO,International Labour Organization,World,UNE_DEAP_SEX_EDU_DSB_RT,"Unemployment rate by sex, education and disability status (%)",LUU,Other measures of labour underutilization,,
1923,ILO,International Labour Organization,World,EIP_3WAP_SEX_AGE_DSB_RT,"Youth inactivity rate by sex, age and disability status (%)",LUU,Other measures of labour underutilization,,
1924,ILO,International Labour Organization,World,EIP_NEET_SEX_DSB_NB,"Youth not in employment, education or training (NEET) by sex and disability status (thousands)",LUU,Other measures of labour underutilization,,
1925,ILO,International Labour Organization,World,EIP_3EIP_SEX_AGE_DSB_NB,"Youth outside the labour force by sex, age and disability status (thousands)",LUU,Other measures of labour underutilization,,
1926,ILO,International Labour Organization,World,UNE_3UNE_SEX_AGE_DSB_NB,"Youth unemployment by sex, age and disability status (thousands)",LUU,Other measures of labour underutilization,,
1927,ILO,International Labour Organization,World,UNE_3EAP_SEX_AGE_DSB_RT,"Youth unemployment rate by sex, age and disability status (%)",LUU,Other measures of labour underutilization,,
1928,ILO,International Labour Organization,World,LUU_5LU2_SEX_AGE_RT,Combined rate of time-related underemployment and unemployment (LU2) by sex and age -- 19th ICLS (%),LUU,Other measures of labour underutilization,,
1929,ILO,International Labour Organization,World,LUU_5LU3_SEX_AGE_RT,Combined rate of unemployment and potential labour force (LU3) by sex and age -- 19th ICLS (%),LUU,Other measures of labour underutilization,,
1930,ILO,International Labour Organization,World,EIP_5WAP_SEX_AGE_RT,Inactivity rate by sex and age -- 19th ICLS (%),LUU,Other measures of labour underutilization,,
1931,ILO,International Labour Organization,World,EIP_5EIP_SEX_AGE_NB,Persons outside the labour force by sex and age -- 19th ICLS (thousands),LUU,Other measures of labour underutilization,,
1932,ILO,International Labour Organization,World,EIP_5PLF_SEX_AGE_NB,Potential labour force by sex and age -- 19th ICLS (thousands),LUU,Other measures of labour underutilization,,
1933,ILO,International Labour Organization,World,TRU_5TRU_SEX_AGE_NB,Time-related underemployment by sex and age -- 19th ICLS (thousands),LUU,Other measures of labour underutilization,,
1934,ILO,International Labour Organization,World,TRU_5EMP_SEX_AGE_RT,Time-related underemployment rate by sex and age -- 19th ICLS (%),LUU,Other measures of labour underutilization,,
1935,ILO,International Labour Organization,World,UNE_5UNE_SEX_AGE_NB,Unemployment by sex and age -- 19th ICLS (thousands),LUU,Other measures of labour underutilization,,
1936,ILO,International Labour Organization,World,UNE_5EAP_SEX_AGE_RT,Unemployment rate by sex and age -- 19th ICLS (%),LUU,Other measures of labour underutilization,,
1937,ILO,International Labour Organization,World,LUU_5LU4_SEX_AGE_RT,Composite rate of labour underutilization (LU4) by sex and age -- 19th ICLS (%),LUU,Other measures of labour underutilization,,
1938,ILO,International Labour Organization,World,EIP_WPLF_SEX_GEO_NB,Potential labour force by sex and rural / urban areas (thousands),LUU,Other measures of labour underutilization,,
1939,ILO,International Labour Organization,World,LUU_XLU2_SEX_EDU_RT,Combined rate of time-related underemployment and unemployment (LU2) by sex and education (%),LUU,Other measures of labour underutilization,,
1940,ILO,International Labour Organization,World,LUU_XLU2_SEX_MTS_RT,Combined rate of time-related underemployment and unemployment (LU2) by sex and marital status (%),LUU,Other measures of labour underutilization,,
1941,ILO,International Labour Organization,World,LUU_XLU2_SEX_GEO_RT,Combined rate of time-related underemployment and unemployment (LU2) by sex and rural / urban areas (%),LUU,Other measures of labour underutilization,,
1942,ILO,International Labour Organization,World,EIP_DWAP_SEX_MTS_RT,Inactivity rate by sex and marital status (%),LUU,Other measures of labour underutilization,,
1943,ILO,International Labour Organization,World,EIP_DWAP_SEX_GEO_RT,Inactivity rate by sex and rural / urban areas (%),LUU,Other measures of labour underutilization,,
1944,ILO,International Labour Organization,World,LUU_XLU2_SEX_DSB_RT,Combined rate of time-related underemployment and unemployment (LU2) by sex and disability status (%),LUU,Other measures of labour underutilization,,
1945,ILO,International Labour Organization,World,LUU_XLU2_SEX_AGE_EDU_RT,"Combined rate of time-related underemployment and unemployment (LU2) by sex, age and education (%)",LUU,Other measures of labour underutilization,,
1946,ILO,International Labour Organization,World,LUU_XLU2_SEX_GEO_MTS_RT,"Combined rate of time-related underemployment and unemployment (LU2) by sex, rural / urban area and marital status (%)",LUU,Other measures of labour underutilization,,
1947,ILO,International Labour Organization,World,LUU_XLU3_SEX_DSB_RT,Combined rate of unemployment and potential labour force (LU3) by sex and disability status (%),LUU,Other measures of labour underutilization,,
1948,ILO,International Labour Organization,World,LUU_XLU3_SEX_EDU_RT,Combined rate of unemployment and potential labour force (LU3) by sex and education (%),LUU,Other measures of labour underutilization,,
1949,ILO,International Labour Organization,World,LUU_XLU3_SEX_MTS_RT,Combined rate of unemployment and potential labour force (LU3) by sex and marital status (%),LUU,Other measures of labour underutilization,,
1950,ILO,International Labour Organization,World,LUU_XLU3_SEX_GEO_RT,Combined rate of unemployment and potential labour force (LU3) by sex and rural / urban areas (%),LUU,Other measures of labour underutilization,,
1951,ILO,International Labour Organization,World,LUU_XLU3_SEX_AGE_EDU_RT,"Combined rate of unemployment and potential labour force (LU3) by sex, age and education (%)",LUU,Other measures of labour underutilization,,
1952,ILO,International Labour Organization,World,LUU_XLU3_SEX_GEO_MTS_RT,"Combined rate of unemployment and potential labour force (LU3) by sex, rural / urban area and marital status (%)",LUU,Other measures of labour underutilization,,
1953,ILO,International Labour Organization,World,LUU_XLU4_SEX_DSB_RT,Composite rate of labour underutilization (LU4) by sex and disability status (%),LUU,Other measures of labour underutilization,,
1954,ILO,International Labour Organization,World,LUU_XLU4_SEX_EDU_RT,Composite rate of labour underutilization (LU4) by sex and education (%),LUU,Other measures of labour underutilization,,
1955,ILO,International Labour Organization,World,LUU_XLU4_SEX_MTS_RT,Composite rate of labour underutilization (LU4) by sex and marital status (%),LUU,Other measures of labour underutilization,,
1956,ILO,International Labour Organization,World,LUU_XLU4_SEX_GEO_RT,Composite rate of labour underutilization (LU4) by sex and rural / urban areas (%),LUU,Other measures of labour underutilization,,
1957,ILO,International Labour Organization,World,LUU_XLU4_SEX_AGE_EDU_RT,"Composite rate of labour underutilization (LU4) by sex, age and education (%)",LUU,Other measures of labour underutilization,,
1958,ILO,International Labour Organization,World,LUU_XLU4_SEX_GEO_MTS_RT,"Composite rate of labour underutilization (LU4) by sex, rural / urban area and marital status (%)",LUU,Other measures of labour underutilization,,
1959,ILO,International Labour Organization,World,EIP_WDIS_SEX_DSB_NB,Discouraged job-seekers by sex and disability status (thousands),LUU,Other measures of labour underutilization,,
1960,ILO,International Labour Organization,World,EIP_WDIS_SEX_MTS_NB,Discouraged job-seekers by sex and marital status (thousands),LUU,Other measures of labour underutilization,,
1961,ILO,International Labour Organization,World,EIP_WDIS_SEX_AGE_EDU_NB,"Discouraged job-seekers by sex, age and education (thousands)",LUU,Other measures of labour underutilization,,
1962,ILO,International Labour Organization,World,EIP_DWAP_SEX_DSB_RT,Inactivity rate by sex and disability status (%),LUU,Other measures of labour underutilization,,
1963,ILO,International Labour Organization,World,EIP_DWAP_SEX_MTS_DSB_RT,"Inactivity rate by sex, marital status and disability status (%)",LUU,Other measures of labour underutilization,,
1964,ILO,International Labour Organization,World,EIP_DWAP_SEX_GEO_DSB_RT,"Inactivity rate by sex, rural / urban areas and disability status (%)",LUU,Other measures of labour underutilization,,
1965,ILO,International Labour Organization,World,EIP_TEIP_SEX_DSB_NB,Persons outside the labour force by sex and disability status (thousands),LUU,Other measures of labour underutilization,,
1966,ILO,International Labour Organization,World,EIP_TEIP_SEX_GEO_NB,Persons outside the labour force by sex and rural / urban areas (thousands),LUU,Other measures of labour underutilization,,
1967,ILO,International Labour Organization,World,EIP_TEIP_SEX_MTS_DSB_NB,"Persons outside the labour force by sex, marital status and disability status (thousands)",LUU,Other measures of labour underutilization,,
1968,ILO,International Labour Organization,World,EIP_TEIP_SEX_GEO_DSB_NB,"Persons outside the labour force by sex, rural / urban areas and disability status (thousands)",LUU,Other measures of labour underutilization,,
1969,ILO,International Labour Organization,World,EIP_WPLF_SEX_DSB_NB,Potential labour force by sex and disability status (thousands),LUU,Other measures of labour underutilization,,
1970,ILO,International Labour Organization,World,EIP_WPLF_SEX_MTS_NB,Potential labour force by sex and marital status (thousands),LUU,Other measures of labour underutilization,,
1971,ILO,International Labour Organization,World,EIP_WPLF_SEX_AGE_EDU_NB,"Potential labour force by sex, age and education (thousands)",LUU,Other measures of labour underutilization,,
1972,ILO,International Labour Organization,World,LUU_2LUX_SEX_NB,"Jobs gap by sex -- ILO modelled estimates, Nov. 2023 (thousands)",LUU,Other measures of labour underutilization,,
1973,ILO,International Labour Organization,World,LUU_2LUX_SEX_RT,"Jobs gap rate by sex -- ILO modelled estimates, Nov. 2023 (%)",LUU,Other measures of labour underutilization,,
1974,ILO,International Labour Organization,World,EIP_2JOB_SEX_NB,"Potential labour force and willing non-jobseekers by sex -- ILO modelled estimates, Nov. 2023 (thousands)",LUU,Other measures of labour underutilization,,
1975,ILO,International Labour Organization,World,EIP_2JOB_SEX_RT,"Potential labour force and willing non-jobseekers rate -- ILO modelled estimates, Nov. 2023 (%)",LUU,Other measures of labour underutilization,,
1976,ILO,International Labour Organization,World,EIP_WDIS_SEX_GEO_NB,Discouraged job-seekers by sex and rural / urban areas (thousands),LUU,Other measures of labour underutilization,,
1977,ILO,International Labour Organization,World,LUU_XLUX_SEX_NB,Jobs gap (thousands),LUU,Other measures of labour underutilization,,
1978,ILO,International Labour Organization,World,LUU_XLUX_SEX_RT,Jobs gap rate (%),LUU,Other measures of labour underutilization,,
1979,ILO,International Labour Organization,World,EIP_5EET_SEX_RT,"Share of youth not in employment, education or training (NEET) by sex -- 19th ICLS (%)",LUU,Other measures of labour underutilization,,
1980,ILO,International Labour Organization,World,EIP_5EET_SEX_NB,"Youth not in employment, education or training (NEET) by sex -- 19th ICLS (thousands)",LUU,Other measures of labour underutilization,,
1981,ILO,International Labour Organization,World,FOW_TVOL_AGE_VOL_NB,Number of volunteers by age and type of volunteer work (thousands),VOL,Volunteer work,,
1982,ILO,International Labour Organization,World,FOW_TVOL_SEX_VOL_NB,Number of volunteers by sex and type of volunteer work (thousands),VOL,Volunteer work,,
1983,ILO,International Labour Organization,World,FOW_TVOL_AGE_VOL_RT,Volunteer rate by age and type of volunteer work (%),VOL,Volunteer work,,
1984,ILO,International Labour Organization,World,FOW_TVOL_SEX_VOL_RT,Volunteer rate by sex and type of volunteer work (%),VOL,Volunteer work,,
2020,ILO,International Labour Organization,World,GED_PHOW_SEX_HHT_CHL_NB,"Mean weekly hours actually worked of prime-age employed persons by sex, household type and presence of children",WOM,Women,,
2021,ILO,International Labour Organization,World,GED_PHOW_SEX_HHT_GEO_NB,"Mean weekly hours actually worked of prime-age employed persons by sex, household type and rural / urban areas",WOM,Women,,
